Date Time Value
20171101 0115 17.2
20171101 0120 17.2
20171101 0125 17.1
20171101 0130 17.1
20171101 0135 17.1
20171101 0140 17.0
20171101 0145 17.0
20171101 0150 17.0
20171101 0155 17.0
20171101 0200 17.0
20171101 0205 17.0
20171101 0210 16.9
20171101 0215 16.9
20171101 0220 16.9
20171101 0225 16.9
20171101 0230 16.9
20171101 0235 16.9
20171101 0240 16.9
20171101 0245 16.9
20171101 0250 16.9
20171101 0255 16.9
20171101 0300 16.9
20171101 0305 16.9
20171101 0310 16.9
20171101 0315 16.9
20171101 0320 16.9
20171101 0325 16.9
20171101 0330 16.9
20171101 0335 16.9
20171101 0340 17.0
20171101 0345 17.0
20171101 0350 17.0
20171101 0355 16.9
20171101 0400 16.9
20171101 0405 16.9
20171101 0410 16.9
20171101 0415 16.9
20171101 0420 16.9
20171101 0425 16.9
20171101 0430 16.9
20171101 0435 16.9
20171101 0440 16.9
20171101 0445 16.9
20171101 0450 16.9
20171101 0455 16.9
20171101 0500 16.9
20171101 0505 17.0
20171101 0510 16.9
20171101 0515 16.9
20171101 0520 16.9
20171101 0525 16.9
20171101 0530 16.9
20171101 0535 16.9
20171101 0540 16.8
20171101 0545 16.8
20171101 0550 16.8
20171101 0555 16.8
20171101 0600 16.7
20171101 0605 16.7
20171101 0610 16.7
20171101 0615 16.7
20171101 0620 16.8
20171101 0625 16.7
20171101 0630 16.6
20171101 0635 16.5
20171101 0640 16.4
20171101 0645 16.4
20171101 0650 16.3
20171101 0655 16.1
20171101 0700 16.1
20171101 0705 16.1
20171101 0710 15.9
20171101 0715 16.1
20171101 0720 16.0
20171101 0725 16.0
20171101 0730 15.7
20171101 0735 15.6
20171101 0740 15.8
20171101 0745 15.6
20171101 0750 15.9
20171101 0755 16.0
20171101 0800 15.8
20171101 0805 15.9
20171101 0810 15.8
20171101 0815 15.6
20171101 0820 15.9
20171101 0825 16.0
20171101 0830 15.9
20171101 0835 15.8
20171101 0840 15.9
20171101 0845 16.0
20171101 0850 15.9
20171101 0855 15.9
20171101 0900 15.8
20171101 0905 15.8
20171101 0910 15.8
20171101 0915 15.9
20171101 0920 15.9
20171101 0925 16.1
20171101 0930 15.8
20171101 0935 15.7
20171101 0940 16.0
20171101 0945 16.1
20171101 0950 16.1
20171101 0955 16.1
20171101 1000 16.0
20171101 1005 16.0
20171101 1010 15.9
20171101 1015 16.1
20171101 1020 16.1
20171101 1025 16.1
20171101 1030 16.0
20171101 1035 16.1
20171101 1040 16.1
20171101 1045 16.1
20171101 1050 16.1
20171101 1055 16.1
20171101 1100 16.0
20171101 1105 15.9
20171101 1110 15.8
20171101 1115 15.7
20171101 1120 15.6
20171101 1125 15.6
20171101 1130 15.8
20171101 1135 15.8
20171101 1140 15.9
20171101 1145 15.8
20171101 1150 16.0
20171101 1155 16.3
20171101 1200 16.3
20171101 1205 16.4
20171101 1210 16.3
20171101 1215 16.3
20171101 1220 16.3
20171101 1225 16.2
20171101 1230 16.2
20171101 1235 16.2
20171101 1240 16.1
20171101 1245 15.9
20171101 1250 15.7
20171101 1255 15.6
20171101 1300 15.7
20171101 1305 15.5
20171101 1310 15.3
20171101 1315 15.3
20171101 1320 15.3
20171101 1325 15.0
20171101 1330 14.8
20171101 1335 14.6
20171101 1340 14.8
20171101 1345 14.3
20171101 1350 14.7
20171101 1355 14.7
20171101 1400 14.3
20171101 1405 14.4
20171101 1410 14.6
20171101 1415 14.7
20171101 1420 14.8
20171101 1425 14.8
20171101 1430 14.8
20171101 1435 15.0
20171101 1440 14.8
20171101 1445 14.9
20171101 1450 14.9
20171101 1455 15.0
20171101 1500 15.2
20171101 1505 15.4
20171101 1510 15.6
20171101 1515 15.8
20171101 1520 15.7
20171101 1525 15.9
20171101 1530 16.1
20171101 1535 16.3
20171101 1540 16.6
20171101 1545 16.8
20171101 1550 16.8
20171101 1555 16.8
20171101 1600 16.8
20171101 1605 16.9
20171101 1610 16.9
20171101 1615 17.1
20171101 1620 17.1
20171101 1625 16.9
20171101 1630 17.0
20171101 1635 17.0
20171101 1640 17.1
20171101 1645 17.1
20171101 1650 17.2
20171101 1655 17.3
20171101 1700 17.3
20171101 1705 17.3
20171101 1710 17.6
20171101 1715 17.9
20171101 1720 17.7
20171101 1725 17.7
20171101 1730 17.9
20171101 1735 17.9
20171101 1740 18.2
20171101 1745 18.3
20171101 1750 18.4
20171101 1755 18.3
20171101 1800 18.4
20171101 1805 18.3
20171101 1810 18.4
20171101 1815 18.5
20171101 1820 18.6
20171101 1825 18.6
20171101 1830 18.8
20171101 1835 19.1
20171101 1840 19.5
20171101 1845 19.9
20171101 1850 19.2
20171101 1855 19.7
20171101 1900 19.6
20171101 1905 19.9
20171101 1910 20.1
20171101 1915 20.4
20171101 1920 20.1
20171101 1925 20.3
20171101 1930 20.1
20171101 1935 19.9
20171101 1940 20.2
20171101 1945 20.0
20171101 1950 20.5
20171101 1955 20.1
20171101 2000 19.9
20171101 2005 20.2
20171101 2010 20.0
20171101 2015 19.9
20171101 2020 20.1
20171101 2025 19.9
20171101 2030 19.7
20171101 2035 19.8
20171101 2040 19.7
20171101 2045 20.0
20171101 2050 19.3
20171101 2055 19.7
20171101 2100 19.2
20171101 2105 19.2
20171101 2110 19.4
20171101 2115 19.0
20171101 2120 19.1
20171101 2125 19.4
20171101 2130 19.2
20171101 2135 19.5
20171101 2140 19.7
20171101 2145 19.6
20171101 2150 19.5
20171101 2155 19.5
20171101 2200 19.6
20171101 2205 19.5
20171101 2210 19.4
20171101 2215 19.5
20171101 2220 19.6
20171101 2225 19.7
20171101 2230 19.3
20171101 2235 19.2
20171101 2240 19.3
20171101 2245 19.1
20171101 2250 19.1
20171101 2255 19.3
20171101 2300 19.3
20171101 2305 19.4
20171101 2310 18.8
20171101 2315 18.5
20171101 2320 18.2
20171101 2325 18.3
20171101 2330 18.2
20171101 2335 18.1
20171101 2340 18.0
20171101 2345 18.0
20171101 2350 17.9
20171101 2355 17.9
20171102 0000 17.9
20171102 0005 17.9
20171102 0010 17.8
20171102 0015 17.7
20171102 0020 17.7
20171102 0025 17.7
20171102 0030 17.6
20171102 0035 17.6
20171102 0040 17.5
20171102 0045 17.4
20171102 0050 17.3
20171102 0055 17.3
20171102 0100 17.2
20171102 0105 17.2
20171102 0110 17.1
20171102 0115 17.1
20171102 0120 17.1
20171102 0125 17.1
20171102 0130 17.1
20171102 0135 17.0
20171102 0140 17.0
20171102 0145 17.0
20171102 0150 16.9
20171102 0155 16.9
20171102 0200 16.9
20171102 0205 17.0
20171102 0210 17.0
20171102 0215 17.0
20171102 0220 16.9
20171102 0225 16.9
20171102 0230 16.9
20171102 0235 16.9
20171102 0240 16.9
20171102 0245 16.8
20171102 0250 16.8
20171102 0255 16.8
20171102 0300 16.8
20171102 0305 16.8
20171102 0310 16.8
20171102 0315 16.8
20171102 0320 16.8
20171102 0325 16.8
20171102 0330 16.8
20171102 0335 16.8
20171102 0340 16.8
20171102 0345 16.8
20171102 0350 16.8
20171102 0355 16.8
20171102 0400 16.8
20171102 0405 16.8
20171102 0410 16.8
20171102 0415 16.8
20171102 0420 16.8
20171102 0425 16.8
20171102 0430 16.8
20171102 0435 16.8
20171102 0440 16.8
20171102 0445 16.8
20171102 0450 16.8
20171102 0455 16.8
20171102 0500 16.8
20171102 0505 16.7
20171102 0510 16.7
20171102 0515 16.6
20171102 0520 16.6
20171102 0525 16.7
20171102 0530 16.6
20171102 0535 16.6
20171102 0540 16.6
20171102 0545 16.7
20171102 0550 16.7
20171102 0555 16.7
20171102 0600 16.7
20171102 0605 16.7
20171102 0610 16.6
20171102 0615 16.6
20171102 0620 16.7
20171102 0625 16.6
20171102 0630 16.6
20171102 0635 16.6
20171102 0640 16.6
20171102 0645 16.6
20171102 0650 16.6
20171102 0655 16.6
20171102 0700 16.6
20171102 0705 16.6
20171102 0710 16.5
20171102 0715 16.5
20171102 0720 16.5
20171102 0725 16.5
20171102 0730 16.5
20171102 0735 16.5
20171102 0740 16.5
20171102 0745 16.5
20171102 0750 16.5
20171102 0755 16.5
20171102 0800 16.5
20171102 0805 16.5
20171102 0810 16.5
20171102 0815 16.5
20171102 0820 16.5
20171102 0825 16.5
20171102 0830 16.4
20171102 0835 16.5
20171102 0840 16.5
20171102 0845 16.5
20171102 0850 16.6
20171102 0855 16.5
20171102 0900 16.5
20171102 0905 16.5
20171102 0910 16.6
20171102 0915 16.6
20171102 0920 16.6
20171102 0925 16.5
20171102 0930 16.5
20171102 0935 16.4
20171102 0940 16.3
20171102 0945 16.3
20171102 0950 16.1
20171102 0955 16.1
20171102 1000 16.2
20171102 1005 15.8
20171102 1010 15.6
20171102 1015 15.8
20171102 1020 15.5
20171102 1025 15.6
20171102 1030 15.7
20171102 1035 15.8
20171102 1040 15.5
20171102 1045 15.5
20171102 1050 15.6
20171102 1055 15.5
20171102 1100 15.5
20171102 1105 15.6
20171102 1110 15.6
20171102 1115 15.6
20171102 1120 15.3
20171102 1125 15.5
20171102 1130 15.4
20171102 1135 15.3
20171102 1140 15.4
20171102 1145 15.5
20171102 1150 15.5
20171102 1155 15.4
20171102 1200 15.5
20171102 1205 15.5
20171102 1210 15.6
20171102 1215 15.5
20171102 1220 15.4
20171102 1225 15.4
20171102 1230 15.5
20171102 1235 15.4
20171102 1240 15.4
20171102 1245 15.3
20171102 1250 15.3
20171102 1255 15.3
20171102 1300 15.1
20171102 1305 15.1
20171102 1310 15.2
20171102 1315 15.4
20171102 1320 15.0
20171102 1325 15.0
20171102 1330 15.1
20171102 1335 15.2
20171102 1340 15.3
20171102 1345 15.1
20171102 1350 15.1
20171102 1355 15.1
20171102 1400 15.0
20171102 1405 15.0
20171102 1410 14.8
20171102 1415 14.4
20171102 1420 15.0
20171102 1425 15.0
20171102 1430 15.2
20171102 1435 15.3
20171102 1440 15.4
20171102 1445 15.7
20171102 1450 15.4
20171102 1455 15.3
20171102 1500 15.4
20171102 1505 15.6
20171102 1510 15.9
20171102 1515 16.1
20171102 1520 16.3
20171102 1525 16.4
20171102 1530 16.5
20171102 1535 16.7
20171102 1540 16.8
20171102 1545 16.9
20171102 1550 17.0
20171102 1555 17.0
20171102 1600 17.1
20171102 1605 17.0
20171102 1610 17.2
20171102 1615 17.4
20171102 1620 17.3
20171102 1625 17.5
20171102 1630 17.6
20171102 1635 17.6
20171102 1640 17.6
20171102 1645 17.9
20171102 1650 17.8
20171102 1655 17.8
20171102 1700 17.9
20171102 1705 17.9
20171102 1710 17.9
20171102 1715 17.9
20171102 1720 17.8
20171102 1725 18.3
20171102 1730 18.2
20171102 1735 18.1
20171102 1740 18.1
20171102 1745 18.4
20171102 1750 18.6
20171102 1755 18.3
20171102 1800 18.6
20171102 1805 19.1
20171102 1810 18.8
20171102 1815 19.0
20171102 1820 18.8
20171102 1825 18.6
20171102 1830 18.6
20171102 1835 19.0
20171102 1840 18.7
20171102 1845 19.1
20171102 1850 18.8
20171102 1855 18.8
20171102 1900 19.0
20171102 1905 19.0
20171102 1910 19.1
20171102 1915 19.0
20171102 1920 19.1
20171102 1925 18.9
20171102 1930 19.2
20171102 1935 19.1
20171102 1940 19.2
20171102 1945 19.7
20171102 1950 19.7
20171102 1955 19.3
20171102 2000 19.5
20171102 2005 19.5
20171102 2010 19.2
20171102 2015 19.5
20171102 2020 19.7
20171102 2025 20.5
20171102 2030 19.6
20171102 2035 20.2
20171102 2040 20.4
20171102 2045 19.8
20171102 2050 19.4
20171102 2055 19.9
20171102 2100 20.0
20171102 2105 19.6
20171102 2110 19.9
20171102 2115 19.6
20171102 2120 19.9
20171102 2125 20.0
20171102 2130 19.3
20171102 2135 19.1
20171102 2140 19.1
20171102 2145 19.5
20171102 2150 19.3
20171102 2155 19.4
20171102 2200 19.7
20171102 2205 20.0
20171102 2210 20.0
20171102 2215 19.6
20171102 2220 19.8
20171102 2225 20.0
20171102 2230 20.4
20171102 2235 20.4
20171102 2240 20.0
20171102 2245 20.3
20171102 2250 20.0
20171102 2255 19.9
20171102 2300 20.4
20171102 2305 20.3
20171102 2310 20.1
20171102 2315 19.8
20171102 2320 19.6
20171102 2325 19.5
20171102 2330 19.6
20171102 2335 19.0
20171102 2340 18.6
20171102 2345 18.4
20171102 2350 18.9
20171102 2355 18.7
20171103 0000 18.7
20171103 0005 18.4
20171103 0010 18.3
20171103 0015 18.2
20171103 0020 18.1
20171103 0025 17.7
20171103 0030 17.4
20171103 0035 17.2
20171103 0040 17.0
20171103 0045 17.0
20171103 0050 16.8
20171103 0055 16.8
20171103 0100 16.8
20171103 0105 16.7
20171103 0110 16.6
20171103 0115 16.7
20171103 0120 16.6
20171103 0125 16.6
20171103 0130 16.6
20171103 0135 16.5
20171103 0140 16.6
20171103 0145 16.7
20171103 0150 16.7
20171103 0155 16.7
20171103 0200 16.8
20171103 0205 16.8
20171103 0210 16.8
20171103 0215 16.7
20171103 0220 16.4
20171103 0225 16.1
20171103 0230 16.1
20171103 0235 16.0
20171103 0240 16.0
20171103 0245 16.3
20171103 0250 16.2
20171103 0255 16.2
20171103 0300 16.0
20171103 0305 16.0
20171103 0310 15.9
20171103 0315 15.8
20171103 0320 15.8
20171103 0325 16.0
20171103 0330 15.9
20171103 0335 15.7
20171103 0340 15.6
20171103 0345 15.7
20171103 0350 15.8
20171103 0355 15.9
20171103 0400 15.8
20171103 0405 15.7
20171103 0410 15.6
20171103 0415 15.6
20171103 0420 15.6
20171103 0425 15.7
20171103 0430 15.5
20171103 0435 15.6
20171103 0440 15.6
20171103 0445 15.7
20171103 0450 15.4
20171103 0455 15.4
20171103 0500 15.3
20171103 0505 15.3
20171103 0510 15.3
20171103 0515 15.5
20171103 0520 15.4
20171103 0525 15.2
20171103 0530 15.4
20171103 0535 15.5
20171103 0540 15.6
20171103 0545 15.6
20171103 0550 15.6
20171103 0555 15.5
20171103 0600 15.5
20171103 0605 15.3
20171103 0610 15.2
20171103 0615 15.5
20171103 0620 15.3
20171103 0625 15.4
20171103 0630 15.5
20171103 0635 15.4
20171103 0640 15.3
20171103 0645 15.4
20171103 0650 15.5
20171103 0655 15.4
20171103 0700 15.4
20171103 0705 15.2
20171103 0710 15.3
20171103 0715 15.3
20171103 0720 15.3
20171103 0725 15.4
20171103 0730 15.4
20171103 0735 15.4
20171103 0740 15.4
20171103 0745 15.6
20171103 0750 15.6
20171103 0755 15.6
20171103 0800 15.7
20171103 0805 15.8
20171103 0810 16.0
20171103 0815 15.7
20171103 0820 15.5
20171103 0825 15.4
20171103 0830 15.5
20171103 0835 15.8
20171103 0840 15.6
20171103 0845 15.3
20171103 0850 15.5
20171103 0855 15.6
20171103 0900 15.8
20171103 0905 15.9
20171103 0910 15.8
20171103 0915 15.9
20171103 0920 16.0
20171103 0925 16.2
20171103 0930 16.3
20171103 0935 16.3
20171103 0940 16.2
20171103 0945 16.2
20171103 0950 16.0
20171103 0955 16.1
20171103 1000 15.8
20171103 1005 15.6
20171103 1010 15.8
20171103 1015 15.7
20171103 1020 15.3
20171103 1025 15.0
20171103 1030 15.2
20171103 1035 15.4
20171103 1040 15.2
20171103 1045 15.3
20171103 1050 16.0
20171103 1055 16.1
20171103 1100 15.8
20171103 1105 15.1
20171103 1110 15.1
20171103 1115 15.3
20171103 1120 15.3
20171103 1125 15.4
20171103 1130 15.5
20171103 1135 15.5
20171103 1140 15.5
20171103 1145 15.2
20171103 1150 15.6
20171103 1155 15.8
20171103 1200 15.6
20171103 1205 15.5
20171103 1210 15.5
20171103 1215 15.3
20171103 1220 15.4
20171103 1225 15.4
20171103 1230 15.3
20171103 1235 15.3
20171103 1240 15.3
20171103 1245 15.5
20171103 1250 15.8
20171103 1255 15.7
20171103 1300 15.8
20171103 1305 15.7
20171103 1310 15.5
20171103 1315 15.5
20171103 1320 15.5
20171103 1325 15.6
20171103 1330 15.8
20171103 1335 15.7
20171103 1340 15.6
20171103 1345 15.5
20171103 1350 15.3
20171103 1355 15.4
20171103 1400 15.6
20171103 1405 15.5
20171103 1410 15.5
20171103 1415 15.4
20171103 1420 15.4
20171103 1425 15.3
20171103 1430 15.0
20171103 1435 15.0
20171103 1440 15.1
20171103 1445 15.2
20171103 1450 15.5
20171103 1455 15.6
20171103 1500 15.8
20171103 1505 16.0
20171103 1510 16.0
20171103 1515 16.4
20171103 1520 16.9
20171103 1525 17.1
20171103 1530 17.3
20171103 1535 17.5
20171103 1540 17.7
20171103 1545 17.9
20171103 1550 18.3
20171103 1555 18.3
20171103 1600 18.4
20171103 1605 18.4
20171103 1610 18.6
20171103 1615 18.5
20171103 1620 18.3
20171103 1625 18.3
20171103 1630 18.6
20171103 1635 18.5
20171103 1640 18.7
20171103 1645 18.6
20171103 1650 18.8
20171103 1655 19.2
20171103 1700 19.1
20171103 1705 18.4
20171103 1710 18.7
20171103 1715 19.3
20171103 1720 19.9
20171103 1725 19.0
20171103 1730 18.4
20171103 1735 18.2
20171103 1740 18.2
20171103 1745 18.4
20171103 1750 18.2
20171103 1755 19.1
20171103 1800 18.9
20171103 1805 18.8
20171103 1810 19.0
20171103 1815 19.5
20171103 1820 20.3
20171103 1825 20.0
20171103 1830 20.0
20171103 1835 19.7
20171103 1840 19.5
20171103 1845 20.3
20171103 1850 20.2
20171103 1855 20.2
20171103 1900 20.3
20171103 1905 19.7
20171103 1910 19.8
20171103 1915 19.6
20171103 1920 20.2
20171103 1925 20.0
20171103 1930 19.8
20171103 1935 20.1
20171103 1940 20.2
20171103 1945 20.3
20171103 1950 20.3
20171103 1955 20.0
20171103 2000 19.8
20171103 2005 19.5
20171103 2010 19.7
20171103 2015 19.1
20171103 2020 19.0
20171103 2025 19.4
20171103 2030 20.1
20171103 2035 19.3
20171103 2040 19.5
20171103 2045 19.5
20171103 2050 19.9
20171103 2055 19.7
20171103 2100 19.7
20171103 2105 20.3
20171103 2110 20.0
20171103 2115 19.9
20171103 2120 20.1
20171103 2125 20.2
20171103 2130 19.9
20171103 2135 20.1
20171103 2140 20.1
20171103 2145 19.8
20171103 2150 19.9
20171103 2155 19.7
20171103 2200 19.9
20171103 2205 19.8
20171103 2210 19.7
20171103 2215 19.9
20171103 2220 19.7
20171103 2225 19.6
20171103 2230 19.8
20171103 2235 19.8
20171103 2240 19.6
20171103 2245 19.8
20171103 2250 19.3
20171103 2255 19.6
20171103 2300 19.7
20171103 2305 19.5
20171103 2310 19.2
20171103 2315 19.2
20171103 2320 19.1
20171103 2325 19.0
20171103 2330 19.3
20171103 2335 19.2
20171103 2340 19.3
20171103 2345 19.1
20171103 2350 18.9
20171103 2355 18.7
20171104 0000 18.6
20171104 0005 18.6
20171104 0010 18.6
20171104 0015 18.4
20171104 0020 18.1
20171104 0025 18.0
20171104 0030 18.0
20171104 0035 17.8
20171104 0040 17.6
20171104 0045 17.3
20171104 0050 17.0
20171104 0055 16.9
20171104 0100 16.7
20171104 0105 16.5
20171104 0110 16.2
20171104 0115 16.0
20171104 0120 15.8
20171104 0125 15.5
20171104 0130 15.2
20171104 0135 15.1
20171104 0140 15.2
20171104 0145 15.3
20171104 0150 15.1
20171104 0155 15.1
20171104 0200 15.1
20171104 0205 14.4
20171104 0210 15.4
20171104 0215 15.5
20171104 0220 15.7
20171104 0225 15.5
20171104 0230 15.4
20171104 0235 15.4
20171104 0240 15.2
20171104 0245 15.1
20171104 0250 15.1
20171104 0255 14.6
20171104 0300 14.8
20171104 0305 14.4
20171104 0310 14.9
20171104 0315 14.6
20171104 0320 14.9
20171104 0325 13.9
20171104 0330 14.0
20171104 0335 14.2
20171104 0340 14.0
20171104 0345 14.1
20171104 0350 14.2
20171104 0355 13.4
20171104 0400 13.4
20171104 0405 13.5
20171104 0410 13.1
20171104 0415 13.3
20171104 0420 13.4
20171104 0425 13.5
20171104 0430 13.4
20171104 0435 13.6
20171104 0440 14.0
20171104 0445 13.2
20171104 0450 13.1
20171104 0455 13.0
20171104 0500 13.1
20171104 0505 12.4
20171104 0510 12.1
20171104 0515 12.7
20171104 0520 12.5
20171104 0525 12.9
20171104 0530 12.9
20171104 0535 12.2
20171104 0540 12.3
20171104 0545 12.4
20171104 0550 12.7
20171104 0555 12.3
20171104 0600 12.3
20171104 0605 11.7
20171104 0610 12.0
20171104 0615 12.0
20171104 0620 12.0
20171104 0625 11.8
20171104 0630 11.9
20171104 0635 12.0
20171104 0640 12.1
20171104 0645 12.2
20171104 0650 12.4
20171104 0655 12.0
20171104 0700 12.3
20171104 0705 12.2
20171104 0710 12.6
20171104 0715 12.0
20171104 0720 12.4
20171104 0725 11.8
20171104 0730 11.2
20171104 0735 11.5
20171104 0740 11.9
20171104 0745 11.5
20171104 0750 11.5
20171104 0755 11.8
20171104 0800 11.9
20171104 0805 12.1
20171104 0810 12.0
20171104 0815 11.7
20171104 0820 11.3
20171104 0825 11.4
20171104 0830 11.3
20171104 0835 11.4
20171104 0840 11.4
20171104 0845 11.4
20171104 0850 11.6
20171104 0855 11.8
20171104 0900 11.9
20171104 0905 12.2
20171104 0910 12.3
20171104 0915 12.8
20171104 0920 12.8
20171104 0925 13.0
20171104 0930 13.0
20171104 0935 12.0
20171104 0940 11.5
20171104 0945 11.6
20171104 0950 11.8
20171104 0955 11.7
20171104 1000 11.8
20171104 1005 11.9
20171104 1010 11.8
20171104 1015 11.2
20171104 1020 11.7
20171104 1025 12.4
20171104 1030 12.8
20171104 1035 13.2
20171104 1040 13.9
20171104 1045 14.1
20171104 1050 14.3
20171104 1055 14.4
20171104 1100 14.4
20171104 1105 14.4
20171104 1110 14.3
20171104 1115 14.3
20171104 1120 14.4
20171104 1125 14.3
20171104 1130 14.1
20171104 1135 14.1
20171104 1140 14.1
20171104 1145 13.8
20171104 1150 13.6
20171104 1155 13.6
20171104 1200 13.3
20171104 1205 13.6
20171104 1210 13.7
20171104 1215 13.5
20171104 1220 13.9
20171104 1225 13.8
20171104 1230 12.9
20171104 1235 12.7
20171104 1240 12.2
20171104 1245 12.3
20171104 1250 12.1
20171104 1255 12.8
20171104 1300 13.0
20171104 1305 11.7
20171104 1310 11.6
20171104 1315 11.7
20171104 1320 10.8
20171104 1325 10.8
20171104 1330 10.6
20171104 1335 10.9
20171104 1340 11.1
20171104 1345 10.7
20171104 1350 10.4
20171104 1355 10.3
20171104 1400 10.3
20171104 1405 10.2
20171104 1410 10.5
20171104 1415 10.5
20171104 1420 10.3
20171104 1425 10.4
20171104 1430 10.4
20171104 1435 10.7
20171104 1440 10.9
20171104 1445 10.7
20171104 1450 11.0
20171104 1455 11.3
20171104 1500 11.9
20171104 1505 12.3
20171104 1510 13.2
20171104 1515 13.5
20171104 1520 13.6
20171104 1525 14.2
20171104 1530 14.4
20171104 1535 14.6
20171104 1540 15.4
20171104 1545 15.3
20171104 1550 15.8
20171104 1555 16.3
20171104 1600 16.5
20171104 1605 17.2
20171104 1610 17.2
20171104 1615 17.2
20171104 1620 17.3
20171104 1625 17.6
20171104 1630 17.8
20171104 1635 18.3
20171104 1640 18.8
20171104 1645 18.8
20171104 1650 19.2
20171104 1655 18.8
20171104 1700 18.9
20171104 1705 18.8
20171104 1710 18.7
20171104 1715 18.8
20171104 1720 18.8
20171104 1725 18.7
20171104 1730 19.1
20171104 1735 19.4
20171104 1740 19.4
20171104 1745 19.8
20171104 1750 20.1
20171104 1755 20.3
20171104 1800 19.9
20171104 1805 20.0
20171104 1810 20.2
20171104 1815 20.3
20171104 1820 20.1
20171104 1825 20.3
20171104 1830 20.4
20171104 1835 20.1
20171104 1840 20.1
20171104 1845 20.0
20171104 1850 20.2
20171104 1855 20.3
20171104 1900 20.3
20171104 1905 20.5
20171104 1910 20.7
20171104 1915 20.5
20171104 1920 20.5
20171104 1925 20.9
20171104 1930 20.8
20171104 1935 20.8
20171104 1940 20.8
20171104 1945 20.7
20171104 1950 20.4
20171104 1955 20.7
20171104 2000 20.2
20171104 2005 20.7
20171104 2010 20.5
20171104 2015 20.0
20171104 2020 20.0
20171104 2025 20.4
20171104 2030 19.9
20171104 2035 20.0
20171104 2040 20.2
20171104 2045 20.6
20171104 2050 20.0
20171104 2055 20.1
20171104 2100 20.2
20171104 2105 20.4
20171104 2110 20.4
20171104 2115 20.2
20171104 2120 20.3
20171104 2125 20.5
20171104 2130 20.3
20171104 2135 20.0
20171104 2140 20.0
20171104 2145 19.7
20171104 2150 19.5
20171104 2155 19.2
20171104 2200 19.3
20171104 2205 19.7
20171104 2210 20.1
20171104 2215 19.9
20171104 2220 19.8
20171104 2225 20.1
20171104 2230 19.1
20171104 2235 18.8
20171104 2240 19.0
20171104 2245 19.3
20171104 2250 19.2
20171104 2255 19.0
20171104 2300 18.8
20171104 2305 18.5
20171104 2310 18.4
20171104 2315 18.6
20171104 2320 18.5
20171104 2325 18.4
20171104 2330 18.8
20171104 2335 18.9
20171104 2340 18.7
20171104 2345 18.6
20171104 2350 18.7
20171104 2355 18.4
20171105 0000 18.3
20171105 0005 18.2
20171105 0010 18.1
20171105 0015 17.7
20171105 0020 17.6
20171105 0025 17.6
20171105 0030 17.5
20171105 0035 17.5
20171105 0040 17.5
20171105 0045 17.5
20171105 0050 17.5
20171105 0055 17.5
20171105 0100 17.5
20171105 0105 17.5
20171105 0110 17.5
20171105 0115 17.5
20171105 0120 17.5
20171105 0125 17.5
20171105 0130 17.5
20171105 0135 17.6
20171105 0140 17.5
20171105 0145 17.5
20171105 0150 17.5
20171105 0155 17.5
20171105 0200 17.5
20171105 0205 17.5
20171105 0210 17.5
20171105 0215 17.5
20171105 0220 17.5
20171105 0225 17.5
20171105 0230 17.5
20171105 0235 17.3
20171105 0240 17.3
20171105 0245 17.3
20171105 0250 17.3
20171105 0255 17.4
20171105 0300 17.4
20171105 0305 17.4
20171105 0310 17.4
20171105 0315 17.3
20171105 0320 17.3
20171105 0325 17.3
20171105 0330 17.3
20171105 0335 17.2
20171105 0340 17.1
20171105 0345 17.1
20171105 0350 17.0
20171105 0355 17.0
20171105 0400 17.0
20171105 0405 16.9
20171105 0410 16.9
20171105 0415 16.8
20171105 0420 16.8
20171105 0425 16.8
20171105 0430 16.7
20171105 0435 16.8
20171105 0440 16.7
20171105 0445 16.8
20171105 0450 16.9
20171105 0455 16.8
20171105 0500 16.9
20171105 0505 16.9
20171105 0510 16.9
20171105 0515 16.9
20171105 0520 17.0
20171105 0525 17.1
20171105 0530 17.0
20171105 0535 17.1
20171105 0540 17.1
20171105 0545 17.0
20171105 0550 17.1
20171105 0555 17.1
20171105 0600 17.1
20171105 0605 17.1
20171105 0610 17.2
20171105 0615 17.2
20171105 0620 17.1
20171105 0625 17.2
20171105 0630 17.1
20171105 0635 17.1
20171105 0640 17.1
20171105 0645 17.0
20171105 0650 17.0
20171105 0655 17.0
20171105 0700 16.9
20171105 0705 16.8
20171105 0710 16.9
20171105 0715 16.8
20171105 0720 16.7
20171105 0725 16.8
20171105 0730 16.8
20171105 0735 16.8
20171105 0740 16.8
20171105 0745 16.8
20171105 0750 16.7
20171105 0755 16.7
20171105 0800 16.7
20171105 0805 16.7
20171105 0810 16.7
20171105 0815 16.5
20171105 0820 16.4
20171105 0825 16.3
20171105 0830 16.2
20171105 0835 16.2
20171105 0840 16.1
20171105 0845 16.1
20171105 0850 16.0
20171105 0855 16.0
20171105 0900 15.8
20171105 0905 15.9
20171105 0910 15.6
20171105 0915 15.5
20171105 0920 15.5
20171105 0925 15.6
20171105 0930 15.5
20171105 0935 15.5
20171105 0940 15.5
20171105 0945 15.2
20171105 0950 15.3
20171105 0955 15.6
20171105 1000 15.6
20171105 1005 15.4
20171105 1010 15.3
20171105 1015 15.2
20171105 1020 15.5
20171105 1025 15.9
20171105 1030 14.7
20171105 1035 14.7
20171105 1040 15.2
20171105 1045 15.5
20171105 1050 15.7
20171105 1055 15.7
20171105 1100 15.3
20171105 1105 15.1
20171105 1110 15.2
